公交线路,站点
北京77路公交车路线 晓月苑小区—外文印刷厂西门,"晓月苑小区,晓月苑二里,晓月苑一里,抗战雕塑园,西道口东,南五里店,程庄路口东,丰台医院,正阳桥北,北大地,北大街,东大街北口,万丰路南口,于庄子,小井路口南,白塔村,莲宝路口南,莲宝路口北,金家村桥北,万寿路口东,翠微路口,公主坟西,八一湖,航天桥南,航天桥北,花园桥北,紫竹桥南,紫竹院南门,中新小区,外文印刷厂西门"
北京78路公交车路线 鲁谷公交场站—广安门,"鲁谷公交场站,十院,鲁谷路东口,玉泉路口南,玉泉路口北,正大路西口,航天部医院,玉海园三里,玉海园南口,铁家坟东,金沟河路,金沟河路东口,金沟河东路,万寿庄西,万寿庄,翠微南里,翠微东里,普惠南里,柳林馆,玉渊潭南门,军事博物馆,木樨地西,公安大学,真武庙三里,真武庙四里,西便门外,槐柏树街西口,核桃园,广安门"
北京79路公交车路线 廖公庄公交场站—知春路,"廖公庄公交场站,什坊院,田村西口,田村中街,畅茜园小区,田村,田村半壁店,五孔桥,定慧北桥,五路桥,营慧寺,四季青桥南,四季青桥北,远大路西口,远大路,远大路东口,长春桥东,长春桥路,三义庙,四通桥东,红民村,青云路,知春里东站,知春路"
北京80路公交车路线 小红庙—新街口豁口,"小红庙,广外甘石桥,达官营,手帕口北街,白云观,白云路,三里河东路南口,月坛南街北站,月坛北街北站,展览路,阜成门外,阜成门,阜成门北,车公庄南,车公庄北,玉桃园,新街口豁口"
北京81路公交车路线 北土城公交场站—永泰小区,"北土城公交场站,地铁北土城站,华严北里,北辰西桥南,北辰西桥北,国家体育馆,科学园南里,南沟泥河,奥运村西,林萃路口北,澳林春天小区,倚林佳园东门,京师园北门,地铁林萃桥站,龙岗路东口,宝盛里小区,宝盛北里,永泰庄东里,地铁永泰庄站,永泰小区"
北京82路公交车路线 国家体育场东(鸟巢)—前门,"国家体育场东(鸟巢),北辰东路,国家体育馆,北辰西桥北,北辰西桥南,华严北里,地铁北土城站,安贞西里,安华桥南,鼓楼外大街北站,鼓楼外大街南站,钟楼北桥北,鼓楼桥南,鼓楼,地安门外,东黄城根北口,亮果厂,沙滩路口北,北京妇产医院,东华门,南河沿,天安门东,前门"
北京83路公交车路线 怡海花园西门—西单路口南,"怡海花园西门,温泉公寓,韩庄子南,看丹桥,看丹桥北,正阳桥北,北大地,岔路口,丰北桥东,七里庄,丰台北路,地铁西局站,丽泽桥,丽泽桥东,三路居,中国戏曲学院,菜户营桥西,菜户营桥东,大观园西,菜户营桥北,南菜园,白纸坊路口西,南樱桃园路口东,半步桥,自新路口西,自新路口北,南横街路口北,菜市口北,校场口,宣武门外,西单路口南"
北京85路公交车路线 五路—广外关厢,"五路,慈寿寺桥,八宝庄,翠微西里,罗道庄,玉渊潭南路,普惠南里,柳林馆,玉渊潭南门,军事博物馆,会城门,北蜂窝路,北蜂窝路南口,马连道北路,湾子,广外甘石桥,达官营,广外关厢"
北京86路公交车路线 航天桥北—国家体育馆,"航天桥北,花园桥南,花园桥东,老虎庙,外文印刷厂,白石桥南,国家图书馆,中央民族大学,大慧寺路西口,大慧寺路东口,大柳树北站,皂君东里,联想桥南,青云路,白塔庵,白塔庵北,保福寺桥南,保福寺桥北,东升园,五道口,北京语言大学,成府路口西,北京科技大学北门,志新路,安翔北路西口,安翔北路东口,国家体育馆"
北京87路公交车路线 定慧寺东—蓟门桥,"定慧寺东,西钓鱼台,航天桥西(东行),航天桥西(西行),北洼路南口,岭南路西口,七贤村路口南,七贤村路口北,北洼路西里,北洼路北口,紫竹院南门,白石桥西,白石桥东,动物园,西直门外,地铁西直门站,高梁桥,交大东路,北京交通大学东门,交大东路北口,皂君庙,皂君东里,联想桥南,大钟寺,地铁大钟寺站,蓟门桥西,蓟门桥"
北京88路公交车路线 草桥—大钟寺,"草桥,欣园小区北,欣园小区东,北甲地,嘉园二里西门,嘉园一里,翠林小区,右安门外,右安门,右安门内,南樱桃园路口北,牛街南口,牛街礼拜寺,牛街,宣武医院,槐柏树街东口,长椿街路口北,新文化街西口,民族文化宫,西单路口南,西单商场,缸瓦市,西四路口北,大红罗厂西口,平安里路口南,护国寺,新街口北,积水潭桥南,小西天,北京师范大学,铁狮子坟,北太平桥西,蓟门桥东,蓟门桥西,地铁大钟寺站,大钟寺"
北京89路公交车路线 恩济西街南站—红莲南里,"恩济西街南站,恩济里小区,定慧寺南,北沙沟,沙沟路口北,沙沟路口东,万寿路口西,翠微路口,公主坟西,公主坟南,北京西站,马连道北路,湾子路口南,马连道西里,马连道胡同,马连道南口,红莲南路,红莲南里"
北京90路公交车路线 造甲村东—天坛西门,"造甲村东,新村,四合庄,花乡桥北,花乡桥,花乡桥东,黄土岗,玉泉营桥北,菜户营桥东,大观园,右安门西,右安门东,开阳桥东,陶然亭公园南门,陶然桥东,永定门内,先农坛,天坛西门"
北京91路公交车路线 方庄北口—八棵杨中街,"方庄北口,芳城园,八里河,左安门外,肿瘤医院,潘家园,劲松南路西口,光明桥东,劲松中街,劲松桥东,武圣北路,百环家园小区,百环家园小区东,八棵杨中街"
北京92路公交车路线 地铁海淀五路居站—北土城公交场站,"地铁海淀五路居站,恩济东街北口,恩济东街,恩济东街南口,西钓鱼台,航天桥西,航天桥东,马神庙,首体南路南口,四道口南,白石桥北,国家图书馆,中央民族大学,大慧寺路西口,大慧寺路东口,大柳树北站,皂君庙,明光村西站,明光桥东,北京师范大学南门,铁狮子坟,北太平桥北,牡丹园,牡丹园东,健德门桥东,地铁北土城站,北土城公交场站"
北京93路公交车路线 吕家营—前门,"吕家营,吕营嘉园,十八里店南桥,小红门桥,城外诚,郭家村南,郭家村,成寿寺路,成寿寺路中街,政法小区,方庄桥南,方庄桥西,刘家窑桥西,赵公口桥西,木樨园桥东,木樨园桥北,沙子口,永定门内,先农坛,天坛西门,珠市口南,大栅栏,前门"
北京94路公交车路线 公主坟东—塔院小区南门,"公主坟东,军事博物馆,木樨地西,木樨地北,月坛北街北站,展览路口北,百万庄东口,二里沟东口,大柳树南站,大柳树北站,皂君东里,联想桥南,大钟寺,地铁大钟寺站,蓟门桥西,蓟门桥,蓟门桥北,学知桥北,花园北路西口,北医三院,塔院,塔院小区南门"
北京95路公交车路线 康家沟—惠新西街南口,"康家沟,青年路南口,甘露园小区,十里堡,东八里庄,慈云寺,英家坟,红庙路口东,红庙路口西,小庄路口东,小庄路口北,水碓路口南,团结湖公园,团结湖路北口,长虹桥北,农业展览馆,亮马桥,三元桥,静安庄,西坝河,太阳宫桥,和平东桥北,中日医院,对外经贸大学南,惠新西街南口"
北京96路公交车路线 晓月苑公交场站—北京西站,"晓月苑公交场站,晓月苑三里东门,晓月苑医院,晓月苑二里,晓月苑一里,新月家园,抗战雕塑园,西道口,五里店,五里店东站,大井,丰台路口西,岳各庄桥东,六里桥北里,北京西站"
北京97路公交车路线 晓月苑公交场站—航天桥西,"晓月苑公交场站,晓月苑八里,晓月苑五里,卢沟桥南里,晓月苑三里,晓月苑二里,晓月苑一里,抗战雕塑园,西道口,五里店西站,五里店,五里店东站,大井,丰体时代花园,丰台路口西,岳各庄桥北,岳各庄,郑常庄,青塔,南沙窝桥,五棵松桥南,金沟河,定慧桥南,定慧寺东,西钓鱼台,航天桥西"
北京98路公交车路线 四方桥西—东大桥路口东,"四方桥西,弘燕桥西,弘燕路小区,松榆东里南门,松榆里,武圣路,武圣东里,农光东里,劲松桥东,劲松桥北,双井桥北,大北窑南,大北窑北,光华桥北,呼家楼西,关东店,东大桥路口东"
北京101路公交车路线 红庙路口东—百万庄西口,"红庙路口东,红庙路口西,小庄路口东,呼家楼西,关东店,东大桥路口西,神路街,朝阳门外,朝阳门内,朝内小街,东四路口东,美术馆东,沙滩路口西,故宫,北海,西安门,西四路口东,白塔寺,阜成门内,阜成门,阜成门外,展览路,阜外西口,甘家口北,百万庄西口"
北京102路公交车路线 动物园枢纽站—北京南站,"动物园枢纽站,二里沟,百万庄,甘家口大厦,甘家口东,阜外西口,展览路,阜成门外,阜成门,阜成门内,白塔寺,西四路口西,缸瓦市,甘石桥,西单商场,西单路口南,宣武门内,校场口,菜市口北,果子巷,虎坊桥路口南,太平街北口,太平街,陶然桥北,永定门长途汽车站,北京南站"
北京103路公交车路线 动物园枢纽站—北京站西,"动物园枢纽站,二里沟,百万庄,甘家口大厦,甘家口东,阜外西口,展览路,阜成门外,阜成门,阜成门内,白塔寺,西四路口东,西安门,北海,故宫,沙滩路口西,北京妇产医院,东安门大街西口,新东安市场,校尉胡同,王府井路口北,台基厂路口东,崇文门西,北京站西"
北京104路公交车路线 地铁柳芳站—北京站西,"地铁柳芳站,柳芳北街,国际展览中心,静安庄,静安里,柳芳东口,柳芳西口,西坝河南路,地铁柳芳站,和平里路口西,和平里北街,兴化路,和平里北街西口,地坛西门,安定门内,方家胡同,交道口南,北兵马司,宽街路口南,大佛寺,美术馆北,灯市西口,灯市东口,米市大街,东单路口北,崇文门内,北京站西"
北京105路公交车路线 白石桥东—天桥,"白石桥东,动物园,西直门外,西直门内,新开胡同,新街口西,护国寺,平安里路口南,大红罗厂西口,西四路口北,缸瓦市,甘石桥,西单商场,西单路口南,宣武门内,校场口,菜市口北,果子巷,虎坊桥路口南,永安路,友谊医院东,天桥"
北京106路公交车路线 北京南站—东直门枢纽站,"北京南站,永定门长途汽车站,陶然桥北,太平街,北纬路,北纬路东口,天桥,金鱼池,天坛北门,红桥路口北,磁器口北,崇文门内,东单路口北,米市大街,灯市东口,东四路口南,钱粮胡同,魏家胡同,东四十二条,北新桥路口南,东内小街,东直门内,东直门枢纽站"
北京107路公交车路线 白石桥东—东直门枢纽站,"白石桥东,动物园,北京展览馆,二里沟东口,三塔寺,车公庄东,官园,平安医院,平安里路口东,厂桥路口东,东官房,北海北门,地安门外,鼓楼,宝钞胡同,小经厂,交道口东,北新桥路口西,东内小街,东直门内,东直门枢纽站"
北京108路公交车路线 大屯东—崇文门外,"大屯东,大屯南,炎黄艺术馆,安慧桥北,奥体东门,五路居,安贞里,安外甘水桥,蒋宅口,地坛西门,安定门内,方家胡同,交道口南,北兵马司,宽街路口南,大佛寺,美术馆北,灯市西口,灯市东口,米市大街,东单路口北,崇文门内,崇文门外"
北京109路公交车路线 东大桥公交场站—北京西站南广场,"东大桥公交场站,东大桥路口西,神路街,朝阳门外,朝阳门内,朝内小街,东四路口东,美术馆东,沙滩路口西,故宫,北海,西安门,西四丁字街,缸瓦市,甘石桥,西单商场,西单路口南,宣武门内,校场口,菜市口北,菜市口西,牛街路口西,广安门内,达官营,广外甘石桥,湾子,北京西站南广场"
北京110路公交车路线 天桥—地铁柳芳站,"天桥,天桥路口东,金鱼池,天坛北门,祈年大街南口,兴隆街,祈年大街北口,崇文门西,崇文门内,东单路口北,米市大街,灯市东口,东四路口南,朝内小街,朝阳门内,朝阳门外,神路街,东大桥路口北,朝阳医院,工人体育场,幸福三村,塔园村,新源里,左家庄,左家庄东街,静安里,左家庄中街,柳芳北里,柳芳北街,地铁柳芳站"
北京111路公交车路线 白石桥东—崇文门外,"白石桥东,动物园,西直门外,西直门内,新开胡同,新街口西,护国寺,平安里路口东,厂桥路口东,东官房,北海北门,地安门内,景山东街,景山东门,沙滩路口西,美术馆,灯市西口,灯市东口,米市大街,东单路口北,崇文门内,崇文门外"
北京112路公交车路线 康家沟—亮果厂,"康家沟,青年路南口,甘露园小区,十里堡,东八里庄,慈云寺,英家坟,红庙路口西,小庄路口东,呼家楼西,关东店,东大桥路口西,神路街,朝阳门外,朝阳门内,朝内小街,东四路口东,美术馆东,沙滩路口北,亮果厂"
北京113路公交车路线 祁家豁子—大北窑南,"祁家豁子,民族园西路,华严北里,地铁北土城站,安贞西里,安华桥北,安华桥南,安华西里,外馆斜街,蒋宅口,地坛西门,安定门内,方家胡同,交道口南,北兵马司,宽街路口东,张自忠路,东四十条,东四十条桥西,东四十条桥东,工人体育馆,工人体育场,三里屯,长虹桥西,长虹桥南,白家庄,呼家楼南,大北窑北,大北窑南"
北京114路公交车路线 南坞—白云路,"南坞,南坞,东冉村,四季青桥东,车道沟桥西,车道沟桥东,北洼路,紫竹院南门,白石桥西,白石桥南,四道口东,百万庄,甘家口大厦,甘家口北,钓鱼台,木樨地北,木樨地东,白云路"
北京115路公交车路线 康家沟—东黄城根北口,"康家沟,青年路南口,甘露园小区,十里堡,东八里庄,慈云寺,英家坟,红庙路口西,小庄路口东,小庄路口北,水碓路口南,呼家楼北街,团结湖公园,团结湖路北口,长虹桥西,三里屯,工人体育场,工人体育馆,东四十条桥东,东四十条桥西,东四十条,张自忠路,宽街路口东,东黄城根北口"
北京116路公交车路线 地铁柳芳站—龙潭公园,"地铁柳芳站,东土城路,砖角楼,和平里南口,北小街豁口,雍和宫桥东,雍和宫,北新桥路口南,东四十二条,魏家胡同,钱粮胡同,东四路口南,灯市东口,米市大街,东单路口北,崇文门内,磁器口北,红桥路口北,法华寺,北京体育馆西,北京体育馆,龙潭公园"
北京117路公交车路线 红庙路口东—五路居,"红庙路口东,红庙路口东,红庙路口北,金台路口南,甜水园北里,甜水园街北口,团结湖,长虹桥西,工人体育场,幸福三村,春秀路,东直门,东直门内,东内小街,北新桥路口北,雍和宫,雍和宫桥北,地坛东门,和平里北街,和平里路口北,和平里东街,和平东桥,和平西桥,安贞桥东,安贞里,五路居"
北京118路公交车路线 红庙路口东—紫竹院南门,"红庙路口东,红庙路口西,小庄路口东,呼家楼西,关东店,东大桥路口北,朝阳医院,工人体育场,工人体育馆,东四十条桥东,东四十条桥西,东四十条,张自忠路,宽街路口东,锣鼓巷,地安门东,北海北门,东官房,厂桥路口东,平安里路口东,平安医院,官园,车公庄西,三塔寺,二里沟东口,郝家湾,二里沟西口,四道口东,外文印刷厂,老虎庙,花园桥北,紫竹桥南,紫竹院南门"
北京119路公交车路线 安定门—地铁芍药居站,"安定门,地坛西门,蒋宅口,小黄庄,青年沟西口,和平里西街,青年沟东口,和平里东街,和平东桥北,中日医院,对外经贸大学,惠新东桥南,惠新东桥东,育慧南路,中国现代文学馆,芍药居,芍药居东,地铁芍药居站"
北京120路公交车路线 左家庄—石榴园东区,"左家庄,新源里,塔园村,幸福三村,工人体育场,朝阳医院,东大桥路口北,芳草地,芳草地南,永安里路口西,日坛路,北京站口东,王府井,天安门东,天安门广场西,前门,大栅栏,珠市口南,天桥,天坛西门,先农坛,永定门内,沙子口,木樨园桥北,木樨园桥东,赵公口桥西,赵公口桥南,石榴园,石榴园东区"
北京121路公交车路线 南坞—阜成门内,"南坞,南坞(南行),东冉村,四季青桥北,四季青桥南,营慧寺,五路桥,定慧桥北,定慧桥东,定慧寺东,西钓鱼台,航天桥西,航天桥东,马神庙,白堆子口东,甘家口东,阜外西口,展览路,阜成门,阜成门内"
北京122路公交车路线 北京站东—北京西站南广场,"北京站东,北京站东,建国门南,广渠门,光明桥,肿瘤医院,左安门外,芳城园,方庄环岛西,芳古园,蒲黄榆,玉蜓桥西,天坛南门,永定门东,永定门西,陶然亭公园南门,开阳桥西,右安门西,大观园,大观园西,菜户营桥北,白纸坊桥北,椿树馆街,广安门南,广外关厢,达官营,广外甘石桥,湾子,莲花池,北京西站南广场"
北京123路公交车路线 东外斜街—牡丹园西,"东外斜街,春秀路北口,春秀路口北,春秀路,东直门,东直门北,东土城路南口,东土城路,地铁柳芳站,和平里路口北,青年沟东口,和平里西街,青年沟西口,小黄庄,外馆斜街,安华西里,黄寺大街东口,黄寺,阳光丽景小区,黄寺大街西口,马甸桥南,马甸桥西,北太平桥西,花园路南,牡丹园西"
北京124路公交车路线 大屯东—西四丁字街,"大屯东,大屯南,炎黄艺术馆,安慧桥北,奥体东门,五路居,安贞里,安外甘水桥,蒋宅口,地坛西门,安定门内,方家胡同,小经厂,宝钞胡同,鼓楼,地安门外,地安门内,景山东街,景山东门,故宫,北海,西安门,西四丁字街"
